Class1,Predicate,Class2
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:1903018
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0019585
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0019519
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0046717
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0044706
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0015909
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0048667
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:positively_regulates,http://bio2rdf.org/go:0034453
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:regulates,http://bio2rdf.org/go:0043413
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:regulates,http://bio2rdf.org/go:0006897
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:regulates,http://bio2rdf.org/go:0020027
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0006892
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0016197
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:regulates,http://bio2rdf.org/go:0038179
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:regulates,http://bio2rdf.org/go:0035376
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0043021
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0003264
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0045598
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0086001
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0036296
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0015810
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0042940
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0097212
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0060911
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0060839
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:positively_regulates,http://bio2rdf.org/go:0031529
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0061326
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0072009
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:regulates,http://bio2rdf.org/go:0071168
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0006310
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0044248
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:positively_regulates,http://bio2rdf.org/go:0042802
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:positively_regulates,http://bio2rdf.org/go:0046983
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0010008
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:has_part,http://bio2rdf.org/go:0006897
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:positively_regulates,http://bio2rdf.org/go:0006412
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:positively_regulates,http://bio2rdf.org/go:0045444
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0048839
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:negatively_regulates,http://bio2rdf.org/go:0009611
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0007040
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:regulates,http://bio2rdf.org/go:0070252
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0001776
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0010765
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0003170
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0042098
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0000775
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0019724
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0030183
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0003279
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0002922
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0010954
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:2000259
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0002720
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0002724
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:1903365
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:negatively_regulates,http://bio2rdf.org/go:0034654
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:positively_regulates,http://bio2rdf.org/go:0035743
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:negatively_regulates,http://bio2rdf.org/go:0000975
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:positively_regulates,http://bio2rdf.org/go:0044843
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:negatively_regulates,http://bio2rdf.org/go:0034976
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:positively_regulates,http://bio2rdf.org/go:0042596
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:positively_regulates,http://bio2rdf.org/go:0002209
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:positively_regulates,http://bio2rdf.org/go:0044708
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:negatively_regulates,http://bio2rdf.org/go:0006360
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:negatively_regulates,http://bio2rdf.org/go:0009303
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:regulates,http://bio2rdf.org/go:0005245
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0060411
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:regulates,http://bio2rdf.org/go:0010644
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:regulates,http://bio2rdf.org/go:0086065
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:positively_regulates,http://bio2rdf.org/go:0006956
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0046125
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0000578
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0009948
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:regulates,http://bio2rdf.org/go:0016829
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:negatively_regulates,http://bio2rdf.org/go:0006641
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:negatively_regulates,http://bio2rdf.org/go:0046464
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:regulates,http://bio2rdf.org/go:0030030
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0038169
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:regulates,http://bio2rdf.org/go:0000278
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0042982
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:positively_regulates,http://bio2rdf.org/go:0030101
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0046320
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:negatively_regulates,http://bio2rdf.org/go:0009062
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:negatively_regulates,http://bio2rdf.org/go:0019395
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:positively_regulates,http://bio2rdf.org/go:0009062
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:positively_regulates,http://bio2rdf.org/go:0019395
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:positively_regulates,http://bio2rdf.org/go:0044260
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:positively_regulates,http://bio2rdf.org/go:0015918
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0007610
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0032814
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0045923
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0043044
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:1903556
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0090002
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0006893
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0072659
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:1903078
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:1902590
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:negatively_regulates,http://bio2rdf.org/go:0019935
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:negatively_regulates,http://bio2rdf.org/go:0050755
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:regulates,http://bio2rdf.org/go:0023014
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:negatively_regulates,http://bio2rdf.org/go:0044877
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:positively_regulates,http://bio2rdf.org/go:0050896
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:regulates,http://bio2rdf.org/go:0060429
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0044297
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:regulates,http://bio2rdf.org/go:0031175
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:positively_regulates,http://bio2rdf.org/go:0090002
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:positively_regulates,http://bio2rdf.org/go:0006893
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:positively_regulates,http://bio2rdf.org/go:0072659
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:positively_regulates,http://bio2rdf.org/go:0072376
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:positively_regulates,http://bio2rdf.org/go:0002253
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:positively_regulates,http://bio2rdf.org/go:0002252
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:negatively_regulates,http://bio2rdf.org/go:0038127
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0006325
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:positively_regulates,http://bio2rdf.org/go:0039694
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:regulates,http://bio2rdf.org/go:0030431
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:regulates,http://bio2rdf.org/go:0044708
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:regulates,http://bio2rdf.org/go:0031503
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:regulates,http://bio2rdf.org/go:0015833
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0043161
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0060485
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0007379
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:1903802
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:1902837
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:2000036
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:has_part,http://bio2rdf.org/go:0005882
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:regulates,http://bio2rdf.org/go:0097300
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:negatively_regulates,http://bio2rdf.org/go:0060601
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:negatively_regulates,http://bio2rdf.org/go:0048645
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:negatively_regulates,http://bio2rdf.org/go:0016331
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:negatively_regulates,http://bio2rdf.org/go:0060740
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:negatively_regulates,http://bio2rdf.org/go:0060572
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0001944
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:regulates,http://bio2rdf.org/go:0003676
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:regulates,http://bio2rdf.org/go:0006112
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:negatively_regulates,http://bio2rdf.org/go:0007015
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:negatively_regulates,http://bio2rdf.org/go:0030838
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:regulates,http://bio2rdf.org/go:0014855
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:negatively_regulates,http://bio2rdf.org/go:0033619
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0022829
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:negatively_regulates,http://bio2rdf.org/go:0051017
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:negatively_regulates,http://bio2rdf.org/go:0031032
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0060837
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:regulates,http://bio2rdf.org/go:0060602
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:negatively_regulates,http://bio2rdf.org/go:0035019
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:negatively_regulates,http://bio2rdf.org/go:0060561
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0019103
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0036336
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0086065
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0003207
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0022829
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0010644
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0005243
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:1903763
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0001884
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:regulates,http://bio2rdf.org/go:0035931
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:negatively_regulates,http://bio2rdf.org/go:0031529
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:positively_regulates,http://bio2rdf.org/go:0046470
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:negatively_regulates,http://bio2rdf.org/go:0031570
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:negatively_regulates,http://bio2rdf.org/go:0006091
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:negatively_regulates,http://bio2rdf.org/go:0001763
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:regulates,http://bio2rdf.org/go:0097191
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:positively_regulates,http://bio2rdf.org/go:0002507
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0003208
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:positively_regulates,http://bio2rdf.org/go:0031175
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:negatively_regulates,http://bio2rdf.org/go:0061140
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:negatively_regulates,http://bio2rdf.org/go:0002067
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:regulates,http://bio2rdf.org/go:0086010
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:positively_regulates,http://bio2rdf.org/go:0072575
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:regulates,http://bio2rdf.org/go:0006357
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0086067
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0086064
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0010644
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0086065
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0002460
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0086019
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0086070
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0086066
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0030249
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0010853
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0021780
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0060026
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0042992
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0043124
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0042345
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:1902808
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:2000045
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:1901992
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0007411
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0005179
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0072526
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:has_part,http://bio2rdf.org/go:0016614
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:positively_regulates,http://bio2rdf.org/go:0035825
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:positively_regulates,http://bio2rdf.org/go:0006508
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:positively_regulates,http://bio2rdf.org/go:0051604
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:regulates,http://bio2rdf.org/go:0051235
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0045862
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:1902532
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0043122
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0009967
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0008589
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0007178
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0050655
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:has_part,http://bio2rdf.org/go:1902271
http://bio2rdf.org/go_vocabulary:Resource,http://bio2rdf.org/obo_vocabulary:part_of,http://bio2rdf.org/go:0002011
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0009913
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0080111
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0070989
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0006513
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0010919
http://bio2rdf.org/go_vocabulary:Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://bio2rdf.org/go:0003713
